Schema,Table,Type,Column,DataType,Length,Nullable
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_lead_territory_owner_id,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_lead_type,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_legacy_deal_reg_field,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_linked_in_profile,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_longitude,DOUBLE,-,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_mantra_metrics,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_map_name,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_map_name_hq,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_marketing_guid,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_matched_crmaccount,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_metrics,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_middle_name,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_mobile_phone,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_most_recent_sequence,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_mqlnotes,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_mqlscore,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_msp,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_mspinvolvement,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_naicscode,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_name,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_no_longer_there,BOOLEAN,-,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_notes_last_changed,DATE,-,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_notes_last_changed_time,TIMESTAMP,-,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_number_of_active_sequences,DOUBLE,-,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_number_of_active_tasks,DOUBLE,-,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_number_of_employees,LONG,-,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_nurture_lead_reason,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_omit_from_reassignments,BOOLEAN,-,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_opportunity_related_to_deal,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_other_partner_contact,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_other_partner_email,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_other_partner_notes,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_other_partner_phone,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_other_product_families,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_outreach_opt_out,BOOLEAN,-,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_outreach_sequence_start_date,DATE,-,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_outreach_sequence_start_date_time,TIMESTAMP,-,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_outreach_url,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_owner_id,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_owner_inactive,BOOLEAN,-,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_owner_is_frozen,BOOLEAN,-,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_owner_last_changed_by,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_owner_last_changed,DATE,-,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_owner_last_changed_time,TIMESTAMP,-,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_owner_last_changed_date,DATE,-,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_owner_last_changed_date_time,TIMESTAMP,-,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_owner_last_changed_manually,DATE,-,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_owner_last_changed_manually_time,TIMESTAMP,-,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_owner_last_changedby_automation,DATE,-,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_owner_last_changedby_automation_time,TIMESTAMP,-,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_owner_mismatch,BOOLEAN,-,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_paper_process,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_partner_account_billing_region,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_partner_account_id,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_partner_account_shipping_region,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_partner_account_type,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_partner_deal_role,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_partner_status,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_partner_teaming_type,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_partner_territory,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_pass_to_partner,BOOLEAN,-,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_phone,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_phone_opt_out,BOOLEAN,-,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_photo_url,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_postal_code,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_prior_owner,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_public_sector_category,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_rating,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_record_type_id,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_record_type_name,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_rejected_other_details,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_rejected_reason,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_related_alliance_partners,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_requested_extended_expiration_date,DATE,-,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_round_robin_id,DECIMAL,-,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_round_robin_id_temp,DECIMAL,-,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_round_robin_idpublic_sec,DECIMAL,-,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_round_robin_idweanat,DECIMAL,-,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_round_robin_value,DOUBLE,-,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_salutation,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_screening_completed,BOOLEAN,-,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_sdr,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_sdrmanager,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_sdrowned,BOOLEAN,-,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_sdrre_assigned,BOOLEAN,-,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_secondary_lead_source_most_recent,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_segment,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_service_delivery_partner,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_session_count,DOUBLE,-,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_shipping_country,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_siccode,DOUBLE,-,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_sicdescription,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_siinvolvement,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_state,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_state_code,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_state_required,BOOLEAN,-,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_status,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_street,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_suffix,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_sw_01_campaign_creator,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_sw_01_campaign_name,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_sw_01_campaign_status,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_sw_01_campaign_url,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_sw_01_last_synced_at,DATE,-,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_sw_01_last_synced_at_time,TIMESTAMP,-,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_sw_01_status,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_system_modstamp,DATE,-,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_system_modstamp_time,TIMESTAMP,-,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_territory_last_changed_by,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_territory_last_changed_manually,DATE,-,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_territory_last_changed_manually_time,TIMESTAMP,-,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_territory_last_changedby_automation,DATE,-,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_territory_last_changedby_automation_time,TIMESTAMP,-,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_title,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_top_level_domain,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_vadinvolvement,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_varinvolvement,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_varvadopp_additional_products,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_varvadopp_estimated_budget,DECIMAL,-,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_varvadopp_estimated_close,DATE,-,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_varvadopp_main_product,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_varvadopp_of_licenses,DOUBLE,-,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_varvadopp_product,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_varvadpartner_is_other,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_varvadpartner_is_si,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_varvadpartner_is_tap,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_varvadpartner_is_vad,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_varvadpartner_is_var,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_website,STRING,0,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_fivetran_deleted,BOOLEAN,-,YES
alteryx,alteryx_salesforce_lead,VIEW,salesforce_lead_fivetran_synced,TIMESTAMP,-,YES
alteryx,alteryx_salesforce_license_item_request,VIEW,salesforce_license_request_item_id,STRING,0,YES
alteryx,alteryx_salesforce_license_item_request,VIEW,salesforce_license_request_item_access_code,STRING,0,YES
alteryx,alteryx_salesforce_license_item_request,VIEW,salesforce_license_request_item_account,STRING,0,YES
alteryx,alteryx_salesforce_license_item_request,VIEW,salesforce_license_request_item_admin_email_contacts,STRING,0,YES
alteryx,alteryx_salesforce_license_item_request,VIEW,salesforce_license_request_item_asset,STRING,0,YES
alteryx,alteryx_salesforce_license_item_request,VIEW,salesforce_license_request_item_cloud_host_deploy_date_time,TIMESTAMP,-,YES
alteryx,alteryx_salesforce_license_item_request,VIEW,salesforce_license_request_item_cloud_host_deploy_date,DATE,-,YES
alteryx,alteryx_salesforce_license_item_request,VIEW,salesforce_license_request_item_completed_email_recipient,STRING,0,YES
alteryx,alteryx_salesforce_license_item_request,VIEW,salesforce_license_request_item_created_by_id,STRING,0,YES
alteryx,alteryx_salesforce_license_item_request,VIEW,salesforce_license_request_item_created_date_time,TIMESTAMP,-,YES
alteryx,alteryx_salesforce_license_item_request,VIEW,salesforce_license_request_item_created_date,DATE,-,YES
alteryx,alteryx_salesforce_license_item_request,VIEW,salesforce_license_request_item_currency_iso_code,STRING,0,YES
alteryx,alteryx_salesforce_license_item_request,VIEW,salesforce_license_request_item_evaluation,STRING,0,YES
alteryx,alteryx_salesforce_license_item_request,VIEW,salesforce_license_request_item_fulfillment_request,STRING,0,YES
alteryx,alteryx_salesforce_license_item_request,VIEW,salesforce_license_request_item_has_error,BOOLEAN,-,YES
alteryx,alteryx_salesforce_license_item_request,VIEW,salesforce_license_request_item_host_name,STRING,0,YES
alteryx,alteryx_salesforce_license_item_request,VIEW,salesforce_license_request_item_hostname_count,DOUBLE,-,YES
alteryx,alteryx_salesforce_license_item_request,VIEW,salesforce_license_request_item_hostname_index,DOUBLE,-,YES
alteryx,alteryx_salesforce_license_item_request,VIEW,salesforce_license_request_item_is_deleted,BOOLEAN,-,YES
alteryx,alteryx_salesforce_license_item_request,VIEW,salesforce_license_request_item_is_error,BOOLEAN,-,YES
alteryx,alteryx_salesforce_license_item_request,VIEW,salesforce_license_request_item_keys,STRING,0,YES
alteryx,alteryx_salesforce_license_item_request,VIEW,salesforce_license_request_item_languages,STRING,0,YES
alteryx,alteryx_salesforce_license_item_request,VIEW,salesforce_license_request_item_last_modified_by_id,STRING,0,YES
alteryx,alteryx_salesforce_license_item_request,VIEW,salesforce_license_request_item_last_modified_date_time,TIMESTAMP,-,YES
alteryx,alteryx_salesforce_license_item_request,VIEW,salesforce_license_request_item_last_modified_date,DATE,-,YES
alteryx,alteryx_salesforce_license_item_request,VIEW,salesforce_license_request_item_license_request,STRING,0,YES
alteryx,alteryx_salesforce_license_item_request,VIEW,salesforce_license_request_item_licensed_product,STRING,0,YES
alteryx,alteryx_salesforce_license_item_request,VIEW,salesforce_license_request_item_licensed_product_version,STRING,0,YES
alteryx,alteryx_salesforce_license_item_request,VIEW,salesforce_license_request_item_name,STRING,0,YES
alteryx,alteryx_salesforce_license_item_request,VIEW,salesforce_license_request_item_opportunity,STRING,0,YES
alteryx,alteryx_salesforce_license_item_request,VIEW,salesforce_license_request_item_owner_id,STRING,0,YES
alteryx,alteryx_salesforce_license_item_request,VIEW,salesforce_license_request_item_parent,STRING,0,YES
alteryx,alteryx_salesforce_license_item_request,VIEW,salesforce_license_request_item_pathfinder_enabled,BOOLEAN,-,YES
alteryx,alteryx_salesforce_license_item_request,VIEW,salesforce_license_request_item_quantity,DOUBLE,-,YES
alteryx,alteryx_salesforce_license_item_request,VIEW,salesforce_license_request_item_quote_line,STRING,0,YES
alteryx,alteryx_salesforce_license_item_request,VIEW,salesforce_license_request_item_region,STRING,0,YES
alteryx,alteryx_salesforce_license_item_request,VIEW,salesforce_license_request_item_response_object,STRING,0,YES
alteryx,alteryx_salesforce_license_item_request,VIEW,salesforce_license_request_item_serial_end_date,DATE,-,YES
alteryx,alteryx_salesforce_license_item_request,VIEW,salesforce_license_request_item_status,STRING,0,YES
alteryx,alteryx_salesforce_license_item_request,VIEW,salesforce_license_request_item_subscription_end_date,TIMESTAMP,-,YES
alteryx,alteryx_salesforce_license_item_request,VIEW,salesforce_license_request_item_system_modstamp_time,TIMESTAMP,-,YES
alteryx,alteryx_salesforce_license_item_request,VIEW,salesforce_license_request_item_temp_license_expiration_date,DATE,-,YES
alteryx,alteryx_salesforce_license_item_request,VIEW,salesforce_license_request_item_use_case,STRING,0,YES
alteryx,alteryx_salesforce_license_item_request,VIEW,salesforce_license_request_item_fivetran_deleted,BOOLEAN,-,YES
alteryx,alteryx_salesforce_license_item_request,VIEW,salesforce_license_request_item_fivetran_synced,TIMESTAMP,-,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_id,STRING,0,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_accepted_by_sales,BOOLEAN,-,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_account_camoverride_id_18,STRING,0,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_account_camowner_id_18,STRING,0,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_account_country_needs_review,BOOLEAN,-,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_account_country_restriction,BOOLEAN,-,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_account_id,STRING,0,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_account_id_18,STRING,0,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_account_name,STRING,0,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_account_partner_owner_name,STRING,0,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_account_split_request_id,STRING,0,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_account_sub_type,STRING,0,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_account_territory_name,STRING,0,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_account_territory_owner,STRING,0,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_activity_metric_id,STRING,0,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_activity_metric_rollup_id,STRING,0,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_actual_end_date,DATE,-,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_actual_start_date,DATE,-,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_actual_term,INT,-,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_acv,DECIMAL,-,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_additional_productsof_interest,STRING,0,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_additional_win_reason_details,STRING,0,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_after_scenarios,STRING,0,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_after_scenarios_populated,BOOLEAN,-,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_amount,DECIMAL,-,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_annual_renewal_total_amount,DECIMAL,-,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_apply_deal_reg_to_var,BOOLEAN,-,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_apply_deal_regto_vad,BOOLEAN,-,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_apply_marginto_vad,BOOLEAN,-,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_apply_marginto_var,BOOLEAN,-,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_approved_billing_account_payment_term,STRING,0,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_approved_extended_expiration_date,DATE,-,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_at_risk_acv,DECIMAL,-,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_audcount,DOUBLE,-,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_avecto_id,STRING,0,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_azure_tenant_id,STRING,0,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_before_scenarios,STRING,0,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_before_scenarios_populated,BOOLEAN,-,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_beyond_trust_id,STRING,0,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_beyond_trust_legal_entity,STRING,0,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_bill_to_account,STRING,0,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_bill_to_account_country_needs_review,BOOLEAN,-,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_bill_to_account_country_restriction,BOOLEAN,-,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_bill_to_address,STRING,0,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_bill_to_city,STRING,0,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_bill_to_country,STRING,0,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_bill_to_country_region,STRING,0,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_bill_to_email,STRING,0,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_bill_to_state,STRING,0,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_bill_to_zip,STRING,0,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_billing_notes,STRING,0,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_bomgar_id,STRING,0,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_btuamount,DOUBLE,-,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_budget,DECIMAL,-,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_camid,STRING,0,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_camnotes,STRING,0,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_camoverride_name,STRING,0,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_campaign_id,STRING,0,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_ccemails_on_fulfillment,STRING,0,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_champion,STRING,0,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_channel_level,STRING,0,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_channel_manager_approver_user_id,STRING,0,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_close_date,DATE,-,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_close_date_color,STRING,0,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_close_datewithin_120_days,BOOLEAN,-,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_closed_lost_date,DATE,-,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_cloud_products_count,DOUBLE,-,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_co_delivery_opportunity,STRING,0,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_compensation_calculation_status,STRING,0,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_competitor,STRING,0,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_completion_bar_percentage,DOUBLE,-,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_confirmed_technical_win,BOOLEAN,-,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_consolidated_replaced_by,STRING,0,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_contact_id,STRING,0,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_contact_lead_gclid,STRING,0,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_contract_end_date_1,DATE,-,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_contract_end_date,DATE,-,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_contract_forecast_deviation,DECIMAL,-,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_contract_id,STRING,0,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_contract_start_date,DATE,-,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_contract_term,INT,-,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_converted_lead_type,STRING,0,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_country_restriction_approval_status,STRING,0,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_country_review_initiated_date,DATE,-,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_country_review_initiated_date_time,TIMESTAMP,-,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_covidpushed_deal,BOOLEAN,-,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_created_by_id,STRING,0,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_created_date,DATE,-,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_created_date_time,TIMESTAMP,-,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_credit_check_required,BOOLEAN,-,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_credit_limit,DECIMAL,-,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_credit_notes,STRING,0,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_credit_notes_last_updated,DATE,-,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_credit_notes_last_updated_time,TIMESTAMP,-,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_currency_iso_code,STRING,0,YES
alteryx,alteryx_salesforce_opportunity,VIEW,salesforce_opportunity_current_fulfillment_request,STRING,0,YES
